frame,file_loc,stereo_calib_partners,upper_side,video,category,imgpoints_index,stereo_partner
616,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_616.png,[],-,cam-1_15-17-14-calibration,original,,[]
620,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_620.png,[],-,cam-1_15-17-14-calibration,original,,[]
624,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_624.png,[],-,cam-1_15-17-14-calibration,original,,[]
628,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_628.png,[],!,cam-1_15-17-14-calibration,original,,[]
632,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_632.png,[],-,cam-1_15-17-14-calibration,original,,[]
636,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_636.png,[],-,cam-1_15-17-14-calibration,original,,[]
640,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_640.png,[],-,cam-1_15-17-14-calibration,original,,[]
644,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_644.png,[],-,cam-1_15-17-14-calibration,original,,[]
648,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_648.png,[],-,cam-1_15-17-14-calibration,original,,[]
652,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_652.png,[],-,cam-1_15-17-14-calibration,original,,[]
656,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_656.png,[],-,cam-1_15-17-14-calibration,original,,[]
660,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_660.png,[],-,cam-1_15-17-14-calibration,original,,[]
664,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_664.png,[],-,cam-1_15-17-14-calibration,original,,[]
668,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_668.png,[],-,cam-1_15-17-14-calibration,original,,[]
672,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_672.png,[],-,cam-1_15-17-14-calibration,original,,[]
676,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_676.png,[],-,cam-1_15-17-14-calibration,original,,[]
680,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_680.png,[],-,cam-1_15-17-14-calibration,original,,[]
684,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_684.png,[],-,cam-1_15-17-14-calibration,original,,[]
688,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_688.png,[],-,cam-1_15-17-14-calibration,original,,[]
692,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_692.png,[],-,cam-1_15-17-14-calibration,original,,[]
696,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_696.png,[],-,cam-1_15-17-14-calibration,original,,[]
700,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_700.png,[],-,cam-1_15-17-14-calibration,original,,[]
704,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_704.png,[],-,cam-1_15-17-14-calibration,original,,[]
708,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_708.png,[],-,cam-1_15-17-14-calibration,original,,[]
712,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_712.png,[],-,cam-1_15-17-14-calibration,original,,[]
716,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_716.png,[],-,cam-1_15-17-14-calibration,original,,[]
720,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_720.png,[],-,cam-1_15-17-14-calibration,original,,[]
724,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_724.png,[],-,cam-1_15-17-14-calibration,original,,[]
728,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_728.png,[],-,cam-1_15-17-14-calibration,original,,[]
732,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_732.png,[],-,cam-1_15-17-14-calibration,original,,[]
736,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_736.png,[],-,cam-1_15-17-14-calibration,original,,[]
740,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_740.png,[],-,cam-1_15-17-14-calibration,original,,[]
744,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_744.png,[],-,cam-1_15-17-14-calibration,original,,[]
748,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_748.png,[],-,cam-1_15-17-14-calibration,original,,[]
752,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_752.png,[],-,cam-1_15-17-14-calibration,original,,[]
756,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_756.png,[],-,cam-1_15-17-14-calibration,original,,[]
760,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_760.png,[],-,cam-1_15-17-14-calibration,original,,[]
764,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_764.png,[],-,cam-1_15-17-14-calibration,original,,[]
768,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_768.png,[],-,cam-1_15-17-14-calibration,original,,[]
772,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_772.png,[],-,cam-1_15-17-14-calibration,original,,[]
776,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_776.png,[],-,cam-1_15-17-14-calibration,original,,[]
780,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_780.png,[],-,cam-1_15-17-14-calibration,original,,[]
784,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_784.png,[],-,cam-1_15-17-14-calibration,original,,[]
788,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_788.png,[],-,cam-1_15-17-14-calibration,original,,[]
792,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_792.png,[],-,cam-1_15-17-14-calibration,original,,[]
796,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_796.png,[],-,cam-1_15-17-14-calibration,original,,[]
800,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_800.png,[],-,cam-1_15-17-14-calibration,original,,[]
804,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_804.png,[],-,cam-1_15-17-14-calibration,original,,[]
808,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_808.png,[],-,cam-1_15-17-14-calibration,original,,[]
812,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_812.png,[],-,cam-1_15-17-14-calibration,original,,[]
816,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_816.png,[],-,cam-1_15-17-14-calibration,original,,[]
820,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_820.png,[],-,cam-1_15-17-14-calibration,original,,[]
824,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_824.png,[],-,cam-1_15-17-14-calibration,original,,[]
828,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_828.png,[],-,cam-1_15-17-14-calibration,original,,[]
832,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_832.png,[],-,cam-1_15-17-14-calibration,original,,[]
836,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_836.png,[],-,cam-1_15-17-14-calibration,original,,[]
840,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_840.png,[],-,cam-1_15-17-14-calibration,original,,[]
844,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_844.png,[],-,cam-1_15-17-14-calibration,original,,[]
848,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_848.png,[],-,cam-1_15-17-14-calibration,original,,[]
852,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_852.png,[],-,cam-1_15-17-14-calibration,original,,[]
856,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_856.png,[],-,cam-1_15-17-14-calibration,original,,[]
860,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_860.png,[],-,cam-1_15-17-14-calibration,original,,[]
864,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_864.png,[],-,cam-1_15-17-14-calibration,original,,[]
868,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_868.png,[],-,cam-1_15-17-14-calibration,original,,[]
872,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_872.png,[],-,cam-1_15-17-14-calibration,original,,[]
876,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_876.png,[],-,cam-1_15-17-14-calibration,original,,[]
880,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_880.png,[],-,cam-1_15-17-14-calibration,original,,[]
884,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_884.png,[],-,cam-1_15-17-14-calibration,original,,[]
888,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_888.png,[],-,cam-1_15-17-14-calibration,original,,[]
892,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_892.png,[],-,cam-1_15-17-14-calibration,original,,[]
896,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_896.png,[],-,cam-1_15-17-14-calibration,original,,[]
900,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_900.png,[],-,cam-1_15-17-14-calibration,original,,[]
904,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_904.png,[],-,cam-1_15-17-14-calibration,original,,[]
908,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_908.png,[],-,cam-1_15-17-14-calibration,original,,[]
912,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_912.png,[],-,cam-1_15-17-14-calibration,original,,[]
3268,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3268.png,[],-,cam-1_15-17-14-calibration,original,,[]
3272,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3272.png,[],-,cam-1_15-17-14-calibration,original,,[]
3276,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3276.png,[],-,cam-1_15-17-14-calibration,original,,[]
3280,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3280.png,[],!,cam-1_15-17-14-calibration,original,,[]
3284,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3284.png,[],-,cam-1_15-17-14-calibration,original,,[]
3288,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3288.png,[],-,cam-1_15-17-14-calibration,original,,[]
3292,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3292.png,[],-,cam-1_15-17-14-calibration,original,,[]
3296,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3296.png,[],-,cam-1_15-17-14-calibration,original,,[]
3300,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3300.png,[],-,cam-1_15-17-14-calibration,original,,[]
3304,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3304.png,[],-,cam-1_15-17-14-calibration,original,,[]
3308,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3308.png,[],-,cam-1_15-17-14-calibration,original,,[]
3312,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3312.png,[],-,cam-1_15-17-14-calibration,original,,[]
3316,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3316.png,[],!,cam-1_15-17-14-calibration,original,,[]
3320,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3320.png,[],-,cam-1_15-17-14-calibration,original,,[]
3324,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3324.png,[],-,cam-1_15-17-14-calibration,original,,[]
3328,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3328.png,[],!,cam-1_15-17-14-calibration,original,,[]
3332,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3332.png,[],-,cam-1_15-17-14-calibration,original,,[]
3336,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3336.png,[],-,cam-1_15-17-14-calibration,original,,[]
3340,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3340.png,[],-,cam-1_15-17-14-calibration,original,,[]
3344,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3344.png,[],-,cam-1_15-17-14-calibration,original,,[]
3348,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3348.png,[],-,cam-1_15-17-14-calibration,original,,[]
3352,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3352.png,[],!,cam-1_15-17-14-calibration,original,,[]
3356,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3356.png,[],-,cam-1_15-17-14-calibration,original,,[]
3360,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3360.png,[],-,cam-1_15-17-14-calibration,original,,[]
3364,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3364.png,[],-,cam-1_15-17-14-calibration,original,,[]
3368,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3368.png,[],-,cam-1_15-17-14-calibration,original,,[]
3372,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3372.png,[],-,cam-1_15-17-14-calibration,original,,[]
3376,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3376.png,[],-,cam-1_15-17-14-calibration,original,,[]
3380,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3380.png,[],-,cam-1_15-17-14-calibration,original,,[]
3384,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3384.png,[],-,cam-1_15-17-14-calibration,original,,[]
3388,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3388.png,[],!,cam-1_15-17-14-calibration,original,,[]
3392,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3392.png,[],-,cam-1_15-17-14-calibration,original,,[]
3396,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3396.png,[],-,cam-1_15-17-14-calibration,original,,[]
3400,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3400.png,[],-,cam-1_15-17-14-calibration,original,,[]
3404,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3404.png,[],-,cam-1_15-17-14-calibration,original,,[]
3408,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3408.png,[],-,cam-1_15-17-14-calibration,original,,[]
3412,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3412.png,[],-,cam-1_15-17-14-calibration,original,,[]
3416,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3416.png,[],-,cam-1_15-17-14-calibration,original,,[]
3420,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3420.png,[],-,cam-1_15-17-14-calibration,original,,[]
3424,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3424.png,[],-,cam-1_15-17-14-calibration,original,,[]
3428,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3428.png,[],-,cam-1_15-17-14-calibration,original,,[]
3432,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3432.png,[],-,cam-1_15-17-14-calibration,original,,[]
3436,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3436.png,[],-,cam-1_15-17-14-calibration,original,,[]
3440,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3440.png,[],-,cam-1_15-17-14-calibration,original,,[]
3444,/mnt/c/Users/User/Documents/Studium/Bachelor/deepshapekit-v2/calibration/calib_outputs/cam-1_15-17-14-calibration/raw_imgs/cam-1_15-17-14-calibration_3444.png,[],-,cam-1_15-17-14-calibration,original,,[]
